Plant Type,Plant Desc,CH3 ID,CH3 Desc,Material Group Desc,PH2R,PH4,Year,Month,Units,LBS,Revenue
Metals,Chicago IL,28190,Customer 28190,GN 1 Gal C/H Strait,4 Metal Pail,1 Gallon Pail,2020,08,1.918392205,3.479963459,24.20761876
Metals,Chicago IL,28190,Customer 28190,GO 1 GAL CLOSED HEAD,4 Metal Pail,1 Gallon Pail,2020,08,3.946406821,10.05544458,55.64630938
Metals,Chicago IL,28190,Customer 28190,NC 610 Dia. Plugs,1 Paint,Plugs,2020,08,0,3.751278928,5.175609013
Metals,Chicago IL,28190,Customer 28190,NG 404 Dia Plugs,1 Paint,Plugs,2020,08,0,1.468940317,2.70679659
Metals,Chicago IL,28190,Customer 28190,ND Ears / Bails,1 Paint,Ears,2020,08,0,1.162874543,2.103434836
Metals,Chicago IL,28190,Customer 28190,QC UN Pail Cv 11 1/4,4 Metal Pail,Cover,2020,08,0,4.99172229,5.914920828
Metals,Chicago IL,28190,Customer 28190,QL Pail Cover 8 1/2,4 Metal Pail,Cover,2020,08,0,5.99774665,11.16227162
Metals,Chicago IL,28190,Customer 28190,Armloks,7 M.Other,Other,2020,08,0,0,8.875712546
Metals,Chicago IL,28257,Customer 28257,AC Gal Rd Cn 610x710,1 Paint,Gallon Round,2020,08,4.998781973,3.520282582,5.547673569
Metals,Chicago IL,28257,Customer 28257,AF Qt Rd Cn 404x414,1 Paint,Quart Round,2020,08,11.42996346,3.028940317,4.357119367
Metals,Chicago IL,28257,Customer 28257,AI Pnt Rd Cn 307x315,1 Paint,Pint Round,2020,08,2.161997564,0.488611449,1.472472594
Metals,Chicago IL,28257,Customer 28257,AW 1/2 Pt Cn 214X300,1 Paint,1/2 Pint Round,2020,08,3.105968331,0.969062119,2.376778319
Metals,Chicago IL,28257,Customer 28257,EI 5 Gal O/H Tapered,4 Metal Pail,5.5 Gallon Pail,2020,08,6.255785627,20.22495493,14.55142509
Metals,Chicago IL,28257,Customer 28257,NC 610 Dia. Plugs,1 Paint,Plugs,2020,08,0,1.907429963,4.843294762
Metals,Chicago IL,28257,Customer 28257,NG 404 Dia Plugs,1 Paint,Plugs,2020,08,0,0.70998782,2.29362972
Metals,Chicago IL,28257,Customer 28257,ND Ears / Bails,1 Paint,Ears,2020,08,0,0.414129111,0.174177832
Metals,Chicago IL,28257,Customer 28257,QA Pail Cover 11 1/4,4 Metal Pail,Cover,2020,08,0,11.09473082,10.84479294
Metals,Chicago IL,28257,Customer 28257,Armloks,7 M.Other,Other,2020,08,0,0,4.677222899
Metals,Chicago IL,29451,Customer 29451,AC Gal Rd Cn 610x710,1 Paint,Gallon Round,2020,08,16.77953715,11.89669184,17.25640682
Metals,Chicago IL,29451,Customer 29451,AF Qt Rd Cn 404x414,1 Paint,Quart Round,2020,08,22.0998782,5.856467722,10.49280146
Metals,Chicago IL,29451,Customer 29451,NC 610 Dia. Plugs,1 Paint,Plugs,2020,08,0,2.479658952,4.025602923
Metals,Chicago IL,29451,Customer 29451,NG 404 Dia Plugs,1 Paint,Plugs,2020,08,0,1.517904994,3.06956151
Metals,Chicago IL,29451,Customer 29451,ND Ears / Bails,1 Paint,Ears,2020,08,0,0.580609013,1.058416565
Metals,Chicago IL,29623,Customer 29623,AA Gal Rd Cn 610x708,1 Paint,Gallon Round,2020,08,6.548112058,4.511649208,7.362107186
Metals,Chicago IL,29623,Customer 29623,AF Qt Rd Cn 404x414,1 Paint,Quart Round,2020,08,4.735688185,1.254957369,2.840797808
Metals,Chicago IL,29623,Customer 29623,AI Pnt Rd Cn 307x315,1 Paint,Pint Round,2020,08,6.663824604,1.313896468,5.546997564
Metals,Chicago IL,29623,Customer 29623,NC 610 Dia. Plugs,1 Paint,Plugs,2020,08,0,1.271619976,3.031017052
Metals,Chicago IL,29623,Customer 29623,ND Ears / Bails,1 Paint,Ears,2020,08,0,0.207064555,0.36589525
Metals,Chicago IL,29940,Customer 29940,Paint Can-PT Hybrid,3 Hybrid,Pint Hybrid,2020,08,1.278928136,0.074177832,0.507034105
Metals,Chicago IL,29940,Customer 29940,Hybrid Gallon Can,3 Hybrid,Gallon Hybrid,2020,08,6.957369062,4.243995128,5.803209501
Metals,Chicago IL,29940,Customer 29940,Hybrid Quart Can,3 Hybrid,Quart Hybrid,2020,08,2.894031669,0.62511084,1.513781973
Metals,Chicago IL,29940,Customer 29940,NC 610 Dia. Plugs,1 Paint,Plugs,2020,08,0,1.271619976,2.411169306
Metals,Chicago IL,29940,Customer 29940,NG 404 Dia Plugs,1 Paint,Plugs,2020,08,0,0.195858709,0.459421437
Metals,Chicago IL,29940,Customer 29940,NJ 307 Dia. Plugs,1 Paint,Plugs,2020,08,0,0.063025579,0.171753959
Metals,Chicago IL,29940,Customer 29940,ND Ears / Bails,1 Paint,Ears,2020,08,0,0.289149817,0.499762485
Metals,Chicago IL,30267,Customer 30267,AC Gal Rd Cn 610x710,1 Paint,Gallon Round,2020,08,5.934226553,4.188950061,4.544738124
Metals,Chicago IL,30267,Customer 30267,AF Qt Rd Cn 404x414,1 Paint,Quart Round,2020,08,244.6772229,64.83946407,96.89218636
Metals,Chicago IL,30267,Customer 30267,AI Pnt Rd Cn 307x315,1 Paint,Pint Round,2020,08,214.5870889,37.55274056,72.46176614
Metals,Chicago IL,30267,Customer 30267,FE 5 Gal O/H Tpr UN,4 Metal Pail,5 Gallon Pail,2020,08,9.866017052,30.74250914,41.16792935
Metals,Chicago IL,30267,Customer 30267,Hybrid Gallon Can,3 Hybrid,Gallon Hybrid,2020,08,232.0487211,141.5497199,144.7752497
Metals,Chicago IL,30267,Customer 30267,Hybrid Quart Can,3 Hybrid,Quart Hybrid,2020,08,87.54445798,18.90960292,32.47024361
Metals,Chicago IL,30267,Customer 30267,NC 610 Dia. Plugs,1 Paint,Plugs,2020,08,0,35.35103532,48.61528624
Metals,Chicago IL,30267,Customer 30267,NG 404 Dia Plugs,1 Paint,Plugs,2020,08,0,22.42582217,33.25628502
Metals,Chicago IL,30267,Customer 30267,NJ 307 Dia. Plugs,1 Paint,Plugs,2020,08,0,11.78578319,25.54387333
Metals,Chicago IL,30267,Customer 30267,QC UN Pail Cv 11 1/4,4 Metal Pail,Cover,2020,08,0,14.21693057,21.91143727
Metals,Chicago IL,30268,Customer 30268,EE 3.5 Gal O/H Taper,4 Metal Pail,3.5 Gallon Pail,2020,08,2.600487211,5.578045067,5.47090743
Metals,Chicago IL,30268,Customer 30268,EI 5 Gal O/H Tapered,4 Metal Pail,5 Gallon Pail,2020,08,5.181485993,12.67453593,8.992119367
Metals,Chicago IL,30268,Customer 30268,QA Pail Cover 11 1/4,4 Metal Pail,Cover,2020,08,0,10.58842875,10.22338611
Metals,Chicago IL,30616,Customer 30616,AA Gal Rd Cn 610x708,1 Paint,Gallon Round,2020,08,10.82582217,8.438109622,19.79127284
Metals,Chicago IL,30616,Customer 30616,AC Gal Rd Cn 610x710,1 Paint,Gallon Round,2020,08,1.470158343,1.227582217,3.113063337
Metals,Chicago IL,30616,Customer 30616,AF Qt Rd Cn 404x414,1 Paint,Quart Round,2020,08,1.295980512,0.429037759,1.454811206
Metals,Chicago IL,30616,Customer 30616,AI Pnt Rd Cn 307x315,1 Paint,Pint Round,2020,08,3.662606577,0.770676005,3.031236297
Metals,Chicago IL,30616,Customer 30616,AW 1/2 Pt Cn 214X300,1 Paint,1/2 Pint Round,2020,08,1.105359318,0.202637028,0.900840438
Metals,Chicago IL,30616,Customer 30616,EI 5 Gal O/H Tapered,4 Metal Pail,5 Gallon Pail,2020,08,3.405602923,9.003697929,15.87307552
Metals,Chicago IL,30616,Customer 30616,FE 5 Gal O/H Tpr UN,4 Metal Pail,5 Gallon Pail,2020,08,12.62058465,36.24162485,57.46360536
Metals,Chicago IL,30616,Customer 30616,FF 5 Gal O/H Str UN,4 Metal Pail,5 Gallon Pail,2020,08,0.482338611,2.589193666,2.68546894
Metals,Chicago IL,30616,Customer 30616,GN 1 Gal C/H Strait,4 Metal Pail,1 Gallon Pail,2020,08,0.827040195,1.382811206,11.24419001
Metals,Chicago IL,30616,Customer 30616,GE 5 Gal C/H Strait,4 Metal Pail,5 Gallon Pail,2020,08,1.213154689,6.176170524,14.62979903
Metals,Chicago IL,30616,Customer 30616,Hybrid Gallon Can,3 Hybrid,Gallon Hybrid,2020,08,0.818514007,0.499293544,0.893775883
Metals,Chicago IL,30616,Customer 30616,NC 610 Dia. Plugs,1 Paint,Plugs,2020,08,0,0.635809988,2.154214373
Metals,Chicago IL,30616,Customer 30616,NJ 307 Dia. Plugs,1 Paint,Plugs,2020,08,0,0.23634592,1.154190012
Metals,Chicago IL,30616,Customer 30616,QA Pail Cover 11 1/4,4 Metal Pail,Cover,2020,08,0,2.569965895,4.007856273
Metals,Chicago IL,30616,Customer 30616,QC UN Pail Cv 11 1/4,4 Metal Pail,Cover,2020,08,0,10.14141048,16.73900122
Metals,Chicago IL,30616,Customer 30616,Armloks,7 M.Other,Other,2020,08,0,0,1.534713764
Metals,Chicago IL,30669,Customer 30669,FL 2 Gal O/H Tpr UN,4 Metal Pail,2 Gallon Pail,2020,08,0.487210719,0.931546894,2.747478685
Metals,Chicago IL,30669,Customer 30669,FE 5 Gal O/H Tpr UN,4 Metal Pail,5 Gallon Pail,2020,08,1.81546894,5.369017661,7.541887942
Metals,Chicago IL,30669,Customer 30669,QC UN Pail Cv 11 1/4,4 Metal Pail,Cover,2020,08,0,2.211522533,3.179360536
Metals,Chicago IL,30669,Customer 30669,QL Pail Cover 8 1/2,4 Metal Pail,Cover,2020,08,0,0.363093788,0.952953715
Metals,Chicago IL,31329,Customer 31329,GE 5 Gal C/H Strait,4 Metal Pail,5 Gallon Pail,2020,08,11.00609013,45.01490865,54.94018879
Metals,Chicago IL,31537,Customer 31537,Hybrid Gallon Can,3 Hybrid,Gallon Hybrid,2020,08,8.594397077,5.242582217,5.847454324
Metals,Chicago IL,31537,Customer 31537,NC 610 Dia. Plugs,1 Paint,Plugs,2020,08,0,1.271619976,2.346004872
Metals,Chicago IL,31860,Customer 31860,AF Qt Rd Cn 404x414,1 Paint,Quart Round,2020,08,2.367844093,0.627478685,1.621260658
Metals,Chicago IL,32129,Customer 32129,AC Gal Rd Cn 610x710,1 Paint,Gallon Round,2020,08,14.32399513,10.15571255,8.37637637
Metals,Chicago IL,32129,Customer 32129,AF Qt Rd Cn 404x414,1 Paint,Quart Round,2020,08,3.157125457,0.836638246,2.350548112
Metals,Chicago IL,32129,Customer 32129,Hybrid Gallon Can,3 Hybrid,Gallon Hybrid,2020,08,9.208282582,5.617052375,7.413008526
Metals,Chicago IL,32129,Customer 32129,Hybrid Quart Can,3 Hybrid,Quart Hybrid,2020,08,8.682095006,1.875332521,4.044464068
Metals,Chicago IL,32129,Customer 32129,NC 610 Dia. Plugs,1 Paint,Plugs,2020,08,0,1.907429963,3.071492083
Metals,Chicago IL,32129,Customer 32129,NG 404 Dia Plugs,1 Paint,Plugs,2020,08,0,0.70998782,1.391151035
Metals,Chicago IL,33021,Customer 33021,AC Gal Rd Cn 610x710,1 Paint,Gallon Round,2020,08,0.818514007,0.578689403,1.130054811
Metals,Chicago IL,33021,Customer 33021,AF Qt Rd Cn 404x414,1 Paint,Quart Round,2020,08,4.677222899,1.239464068,3.033690621
Metals,Chicago IL,33021,Customer 33021,Hybrid Gallon Can,3 Hybrid,Gallon Hybrid,2020,08,5.934226553,3.619878197,5.193934227
Metals,Chicago IL,33021,Customer 33021,NC 610 Dia. Plugs,1 Paint,Plugs,2020,08,0,1.271619976,2.004336175
Metals,Chicago IL,33021,Customer 33021,ND Ears / Bails,1 Paint,Ears,2020,08,0,0.310596833,0.708982948
Metals,Chicago IL,33488,Customer 33488,AC Gal Rd Cn 610x710,1 Paint,Gallon Round,2020,08,3.274056029,2.314757613,4.636650426
Metals,Chicago IL,33488,Customer 33488,NC 610 Dia. Plugs,1 Paint,Plugs,2020,08,0,0.476857491,1.066583435
Metals,Chicago IL,33488,Customer 33488,ND Ears / Bails,1 Paint,Ears,2020,08,0,0.124238733,0.354628502
Metals,Chicago IL,34218,Customer 34218,AC Gal Rd Cn 610x710,1 Paint,Gallon Round,2020,08,8.594397077,6.093427527,7.997771011
Metals,Chicago IL,34218,Customer 34218,NC 610 Dia. Plugs,1 Paint,Plugs,2020,08,0,1.271619976,1.900414129
Metals,Chicago IL,34533,Customer 34533,Hybrid Quart Can,3 Hybrid,Quart Hybrid,2020,08,2.894031669,0.62511084,1.429275274
Metals,Chicago IL,34533,Customer 34533,NG 404 Dia Plugs,1 Paint,Plugs,2020,08,0,0.146894032,0.357302071
Metals,Chicago IL,34979,Customer 34979,FL 2 Gal O/H Tpr UN,4 Metal Pail,2 Gallon Pail,2020,08,3.970767357,6.432643118,10.94542022
Metals,Chicago IL,34979,Customer 34979,QL Pail Cover 8 1/2,4 Metal Pail,Cover,2020,08,0,3.263824604,6.856845311
Metals,Chicago IL,35249,Customer 35249,AC Gal Rd Cn 610x710,1 Paint,Gallon Round,2020,08,43.29719854,30.27286114,35.00492083
Metals,Chicago IL,35249,Customer 35249,AF Qt Rd Cn 404x414,1 Paint,Quart Round,2020,08,10.26065773,2.7190743,5.935170524
Metals,Chicago IL,35249,Customer 35249,NC 610 Dia. Plugs,1 Paint,Plugs,2020,08,0,6.230937881,9.013282582
Metals,Chicago IL,35249,Customer 35249,NG 404 Dia Plugs,1 Paint,Plugs,2020,08,0,0.538611449,1.209628502
Metals,Chicago IL,35258,Customer 35258,AC Gal Rd Cn 610x710,1 Paint,Gallon Round,2020,08,64.83434836,45.96755298,81.90419001
Metals,Chicago IL,35258,Customer 35258,AF Qt Rd Cn 404x414,1 Paint,Quart Round,2020,08,122.9257004,32.5753106,68.76780146
Metals,Chicago IL,35258,Customer 35258,AW 1/2 Pt Cn 214X300,1 Paint,1/2 Pint Round,2020,08,41.93057247,5.39227162,17.21322777
Metals,Chicago IL,35258,Customer 35258,Hybrid Gallon Can,3 Hybrid,Gallon Hybrid,2020,08,60.16077954,36.63791474,36.85449452
Metals,Chicago IL,35258,Customer 35258,Hybrid Quart Can,3 Hybrid,Quart Hybrid,2020,08,12.29963459,2.656721072,4.153587089
Metals,Chicago IL,35258,Customer 35258,NC 610 Dia. Plugs,1 Paint,Plugs,2020,08,0,79.53982948,103.8632156
Metals,Chicago IL,35258,Customer 35258,NG 404 Dia Plugs,1 Paint,Plugs,2020,08,0,46.78574909,107.957905
Metals,Chicago IL,35258,Customer 35258,NJ 307 Dia. Plugs,1 Paint,Plugs,2020,08,0,0.945383678,2.616589525
Metals,Chicago IL,35258,Customer 35258,NM 214 Dia. Plugs,1 Paint,Plugs,2020,08,0,1.217028015,3.028373934
Metals,Chicago IL,35523,Customer 35523,Raw Matl Pallet/Fram,7 M.Other,Other,2020,08,0,0,1.705237515
Metals,Chicago IL,35651,Customer 35651,Outside Purchse Cans,1 Paint,1/4 Pint Round,2020,08,30.74908648,3.259403167,18.87378806
Metals,Chicago IL,35884,Customer 35884,AC Gal Rd Cn 610x710,1 Paint,Gallon Round,2020,08,6.75274056,4.747176614,7.977685749
Metals,Chicago IL,35884,Customer 35884,AF Qt Rd Cn 404x414,1 Paint,Quart Round,2020,08,26.04628502,6.90226553,15.27848965
Metals,Chicago IL,35884,Customer 35884,AI Pnt Rd Cn 307x315,1 Paint,Pint Round,2020,08,2.894031669,0.506455542,2.064281364
Metals,Chicago IL,35884,Customer 35884,AW 1/2 Pt Cn 214X300,1 Paint,1/2 Pint Round,2020,08,5.590742996,1.313824604,3.740316687
Metals,Chicago IL,35884,Customer 35884,Hybrid Gallon Can,3 Hybrid,Gallon Hybrid,2020,08,1.841656516,1.123410475,1.368995128
Metals,Chicago IL,35884,Customer 35884,NC 610 Dia. Plugs,1 Paint,Plugs,2020,08,0,1.907429963,2.730736906
Metals,Chicago IL,35884,Customer 35884,NG 404 Dia Plugs,1 Paint,Plugs,2020,08,0,0.856881851,1.301565164
Metals,Chicago IL,35884,Customer 35884,NJ 307 Dia. Plugs,1 Paint,Plugs,2020,08,0,0.315127893,0.654500609
Metals,Chicago IL,35884,Customer 35884,ND Ears / Bails,1 Paint,Ears,2020,08,0,0.538367844,0.917442144
Metals,Chicago IL,35917,Customer 35917,EN 6.5 Gal O/H Taper,4 Metal Pail,6.5 Gallon Pail,2020,08,3.00365408,11.16157856,17.48817296
Metals,Chicago IL,35917,Customer 35917,QA Pail Cover 11 1/4,4 Metal Pail,Cover,2020,08,0,2.925164434,6.877052375
Metals,Chicago IL,35975,Customer 35975,AA Gal Rd Cn 610x708,1 Paint,Gallon Round,2020,08,2.017052375,1.407990256,3.635816078
Metals,Chicago IL,35975,Customer 35975,AC Gal Rd Cn 610x710,1 Paint,Gallon Round,2020,08,1.325213155,1.191366626,2.828775883
Metals,Chicago IL,35975,Customer 35975,AF Qt Rd Cn 404x414,1 Paint,Quart Round,2020,08,8.53593179,2.755585871,11.26331912
Metals,Chicago IL,35975,Customer 35975,NC 610 Dia. Plugs,1 Paint,Plugs,2020,08,0,0.317904994,1.115121803
Metals,Chicago IL,35975,Customer 35975,NG 404 Dia Plugs,1 Paint,Plugs,2020,08,0,0.048964677,0.241303289
Metals,Chicago IL,35975,Customer 35975,ND Ears / Bails,1 Paint,Ears,2020,08,0,0.067088916,0.182898904
Metals,Chicago IL,36323,Customer 36323,AC Gal Rd Cn 610x710,1 Paint,Gallon Round,2020,08,5.632155907,4.387449452,9.876601705
Metals,Chicago IL,36323,Customer 36323,AI Pnt Rd Cn 307x315,1 Paint,Pint Round,2020,08,4.323995128,1.016138855,3.096632156
Metals,Chicago IL,36333,Customer 36333,Gallon Round Comp.,1 Paint,Rings,2020,08,0,278.090134,451.6294275
Metals,Chicago IL,36333,Customer 36333,NF 404 Dia. Rings,1 Paint,Rings,2020,08,0,43.79661876,86.10285018
Metals,Chicago IL,36333,Customer 36333,NI 307 Dia. Rings,1 Paint,Rings,2020,08,0,2.387819732,3.540401949
Metals,Chicago IL,36333,Customer 36333,NL 214 Dia. Rings,1 Paint,Rings,2020,08,0,5.865237515,11.25353837
Metals,Chicago IL,36333,Customer 36333,NC 610 Dia. Plugs,1 Paint,Plugs,2020,08,0,41.32764921,46.54019488
Metals,Chicago IL,36333,Customer 36333,NG 404 Dia Plugs,1 Paint,Plugs,2020,08,0,2.937880633,5.813057247
Metals,Chicago IL,36333,Customer 36333,NJ 307 Dia. Plugs,1 Paint,Plugs,2020,08,0,0.945383678,2.291108404
Metals,Chicago IL,36333,Customer 36333,NM 214 Dia. Plugs,1 Paint,Plugs,2020,08,0,3.591230207,11.26548721
Metals,Chicago IL,36399,Customer 36399,AC Gal Rd Cn 610x710,1 Paint,Gallon Round,2020,08,31.92204629,22.02621194,25.21805116
Metals,Chicago IL,36399,Customer 36399,AF Qt Rd Cn 404x414,1 Paint,Quart Round,2020,08,45.77831912,12.13125457,12.81792935
Metals,Chicago IL,36399,Customer 36399,AI Pnt Rd Cn 307x315,1 Paint,Pint Round,2020,08,39.0682095,9.090225335,15.36165043
Metals,Chicago IL,36399,Customer 36399,AW 1/2 Pt Cn 214X300,1 Paint,1/2 Pint Round,2020,08,3.105968331,0.969062119,1.465395859
Metals,Chicago IL,36399,Customer 36399,NC 610 Dia. Plugs,1 Paint,Plugs,2020,08,0,5.086479903,5.287308161
Metals,Chicago IL,36399,Customer 36399,NG 404 Dia Plugs,1 Paint,Plugs,2020,08,0,4.40682095,7.235079172
Metals,Chicago IL,36399,Customer 36399,Raw Matl Pckg Miscel,7 M.Other,Other,2020,08,0,0,0
Metals,Chicago IL,36399,Customer 36399,Raw Matl Corrugate,7 M.Other,Other,2020,08,0,0,0
Metals,Chicago IL,36462,Customer 36462,AF Qt Rd Cn 404x414,1 Paint,Quart Round,2020,08,2.367844093,0.627478685,1.64956151
Metals,Chicago IL,36462,Customer 36462,AI Pnt Rd Cn 307x315,1 Paint,Pint Round,2020,08,18.00730816,3.457403167,11.30588307
Metals,Chicago IL,36462,Customer 36462,AL 1/4 Pt Cn 208x201,1 Paint,1/4 Pint Round,2020,08,1.841656516,0.195215591,0.558702801
Metals,Chicago IL,36462,Customer 36462,NG 404 Dia Plugs,1 Paint,Plugs,2020,08,0,0.220341048,0.870676005
Metals,Chicago IL,36462,Customer 36462,NJ 307 Dia. Plugs,1 Paint,Plugs,2020,08,0,0.945383678,4.765505481
Metals,Chicago IL,36462,Customer 36462,Outside Purchse Cans,1 Paint,1/4 Pint Round,2020,08,42.48964677,4.503902558,20.98861145
Metals,Chicago IL,36539,Customer 36539,NE 404 Dia. Btm,1 Paint,Ends,2020,08,0,1.136565164,2.131851401
Metals,Chicago IL,36634,Customer 36634,AW 1/2 Pt Cn 214X300,1 Paint,1/2 Pint Round,2020,08,8.386114495,1.291461632,3.061686967
Metals,Chicago IL,36634,Customer 36634,NM 214 Dia. Plugs,1 Paint,Plugs,2020,08,0,0.299269184,0.710347138
Metals,Chicago IL,36828,Customer 36828,GN 1 Gal C/H Strait,4 Metal Pail,1 Gallon Pail,2020,08,4.263093788,7.733252132,91.27923264
Metals,Chicago IL,36835,Customer 36835,EL 6 Gal O/H Tapered,4 Metal Pail,6 Gallon Pail,2020,08,0.610840438,2.572249086,14.92704629
Metals,Chicago IL,36913,Customer 36913,AC Gal Rd Cn 610x710,1 Paint,Gallon Round,2020,08,2.046285018,1.438538368,1.774683313
Metals,Chicago IL,36913,Customer 36913,EI 5 Gal O/H Tapered,4 Metal Pail,5 Gallon Pail,2020,08,6.416565164,16.63957125,12.8447503
Metals,Chicago IL,36913,Customer 36913,FE 5 Gal O/H Tpr UN,4 Metal Pail,5 Gallon Pail,2020,08,2.046285018,6.376224117,7.622819732
Metals,Chicago IL,36913,Customer 36913,Hybrid Gallon Can,3 Hybrid,Gallon Hybrid,2020,08,8.389768575,5.117758831,6.777338611
Metals,Chicago IL,36913,Customer 36913,NC 610 Dia. Plugs,1 Paint,Plugs,2020,08,0,1.271619976,2.582180268
Metals,Chicago IL,36913,Customer 36913,ND Ears / Bails,1 Paint,Ears,2020,08,0,0.340706456,0.447521315
Metals,Chicago IL,37073,Customer 37073,AC Gal Rd Cn 610x710,1 Paint,Gallon Round,2020,08,88.42874543,62.31414373,79.78289281
Metals,Chicago IL,37073,Customer 37073,AF Qt Rd Cn 404x414,1 Paint,Quart Round,2020,08,425.7917174,112.8348051,155.2302071
Metals,Chicago IL,37073,Customer 37073,AI Pnt Rd Cn 307x315,1 Paint,Pint Round,2020,08,9.646772229,1.68818514,3.739671133
Metals,Chicago IL,37073,Customer 37073,AW 1/2 Pt Cn 214X300,1 Paint,1/2 Pint Round,2020,08,243.1973203,29.42687576,74.23492083
Metals,Chicago IL,37073,Customer 37073,Hybrid Gallon Can,3 Hybrid,Gallon Hybrid,2020,08,44.6090134,27.21149817,30.79983557
Metals,Chicago IL,37073,Customer 37073,NC 610 Dia. Plugs,1 Paint,Plugs,2020,08,0,18.88355664,31.16099269
Metals,Chicago IL,37073,Customer 37073,NG 404 Dia Plugs,1 Paint,Plugs,2020,08,0,30.87222899,40.61435445
Metals,Chicago IL,37073,Customer 37073,NJ 307 Dia. Plugs,1 Paint,Plugs,2020,08,0,0.488448234,0.76999391
Metals,Chicago IL,37073,Customer 37073,NM 214 Dia. Plugs,1 Paint,Plugs,2020,08,0,11.23257004,23.90245432
Metals,Chicago IL,37073,Customer 37073,ND Ears / Bails,1 Paint,Ears,2020,08,0,1.094129111,1.581668697
Metals,Chicago IL,37084,Customer 37084,NM 214 Dia. Plugs,1 Paint,Plugs,2020,08,0,0.019951279,0.11680268
Metals,Chicago IL,37114,Customer 37114,AC Gal Rd Cn 610x710,1 Paint,Gallon Round,2020,08,45.92448234,33.80085749,63.824324
Metals,Chicago IL,37114,Customer 37114,AF Qt Rd Cn 404x414,1 Paint,Quart Round,2020,08,122.5140073,32.77561023,70.79603532
Metals,Chicago IL,37114,Customer 37114,AI Pnt Rd Cn 307x315,1 Paint,Pint Round,2020,08,61.02192448,12.98855177,47.66948843
Metals,Chicago IL,37114,Customer 37114,AW 1/2 Pt Cn 214X300,1 Paint,1/2 Pint Round,2020,08,48.47442144,6.04430877,36.81912911
Metals,Chicago IL,37114,Customer 37114,EQ 20 Ltr O/H Taper,4 Metal Pail,20L Pail,2020,08,2.236297199,6.780453106,7.403934227
Metals,Chicago IL,37114,Customer 37114,FQ 5 Imp O/H UN,4 Metal Pail,5 Imperial Gallon Pail,2020,08,0.058465286,0.200945189,0.303556638
Metals,Chicago IL,37114,Customer 37114,GN 1 Gal C/H Strait,4 Metal Pail,1 Gallon Pail,2020,08,0.639464068,1.15998782,9.319293544
Metals,Chicago IL,37114,Customer 37114,GS 25 Liter C/H,4 Metal Pail,25L Pail,2020,08,1.242387333,6.593970767,10.72422655
Metals,Chicago IL,37114,Customer 37114,Hybrid Gallon Can,3 Hybrid,Gallon Hybrid,2020,08,2.046285018,1.246187576,2.140353228
Metals,Chicago IL,37114,Customer 37114,NC 610 Dia. Plugs,1 Paint,Plugs,2020,08,0,9.155663825,15.72879415
Metals,Chicago IL,37114,Customer 37114,NG 404 Dia Plugs,1 Paint,Plugs,2020,08,0,7.05091352,13.05918392
Metals,Chicago IL,37114,Customer 37114,NJ 307 Dia. Plugs,1 Paint,Plugs,2020,08,0,1.134460414,2.879293544
Metals,Chicago IL,37114,Customer 37114,NM 214 Dia. Plugs,1 Paint,Plugs,2020,08,0,0.857904994,2.59135201
Metals,Chicago IL,37114,Customer 37114,ND Ears / Bails,1 Paint,Ears,2020,08,0,2.148501827,5.012953715
Metals,Chicago IL,37114,Customer 37114,QC UN Pail Cv 11 1/4,4 Metal Pail,Cover,2020,08,0,0.758236297,0.948714982
Metals,Chicago IL,37114,Customer 37114,Outside Purchse Cans,1 Paint,1/4 Pint Round,2020,08,23.48112058,2.488998782,12.49242387
Metals,Chicago IL,37114,Customer 37114,Armloks,7 M.Other,Other,2020,08,0,0,2.03634592
Metals,Chicago IL,37115,Customer 37115,AC Gal Rd Cn 610x710,1 Paint,Gallon Round,2020,08,5.232643118,3.687142509,9.756315469
Metals,Chicago IL,37115,Customer 37115,FE 5 Gal O/H Tpr UN,4 Metal Pail,5 Gallon Pail,2020,08,3.072472594,8.440082217,11.25047503
Metals,Chicago IL,37115,Customer 37115,FJ 20 Ltr O/H Tpr UN,4 Metal Pail,20L Pail,2020,08,0.855054811,2.872129111,2.718471376
Metals,Chicago IL,37115,Customer 37115,NC 610 Dia. Plugs,1 Paint,Plugs,2020,08,0,1.907429963,6.750066991
